City,Country,Date,PM2.5,PM10,CO,NO2,O3,SO2,Temperature,Humidity,Wind Speed,AQI
Berlin,Germany,2022-02-25,8.939165414225897,22.912076654119964,1.1419706202530138,2.7212055986735315,8.958612606898686,0.0,33.183023248526695,61.453610486586825,7.9425342771890985,30
Sao Paulo,Brazil,2016-08-10,30.612146775102595,28.88798696555074,5.344938227453236,7.782651264541237,17.1720085217895,4.801549770574043,9.788375424396998,69.46943798070457,8.661794545506032,77
Tokyo,Japan,2021-02-18,15.363862898242523,38.00905699758731,2.6471793442160383,7.364525901268311,14.880176749472808,2.542374105177974,12.878261358239564,57.78669262885341,5.516788863423959,65
Sao Paulo,Brazil,2022-07-16,40.15396399776277,33.930117806783585,4.875177943378194,8.422912358312056,14.474896738156218,4.012573361777427,21.0940847183297,86.57281656496463,11.5659223693249,105
Paris,France,2019-09-05,16.679520975853514,17.009096897810082,1.1053996308368554,1.2912746635340313,0.1926847729931236,1.4100762934405546,21.580534899201318,58.067526599702205,7.920165360263207,36
Sao Paulo,Brazil,2015-10-17,23.441230958424846,17.42868080053415,3.3260279138434754,3.095565962146551,7.190259050587861,1.0832148093843232,14.985978531143633,79.50624916955958,12.578140442219782,51
Tokyo,Japan,2015-07-15,30.21071272966968,30.363301714696306,3.119210775672443,5.339601741765075,19.122299616156162,2.253211353573689,28.936976893891106,77.85907740217539,19.148101008580436,69
Cairo,Egypt,2017-03-30,46.361610797900816,87.01651836538844,4.732358323066304,7.629919504935282,13.879959864368947,6.062712028861332,1.1684979194141611,52.553618941241545,12.186565935194803,107
Paris,France,2015-11-08,26.12722432092086,38.22289855800854,4.278865813313393,4.095367238522406,9.292019446165874,2.2273405547291762,28.3019181186261,78.00797176790127,12.25612659659254,60
Tokyo,Japan,2019-11-05,24.109795663118096,61.67224111551137,5.273238621712258,8.971243994491493,22.12719563508424,2.093376792322226,14.75551863737348,45.29393078636095,13.607396618786716,75
Sydney,Australia,2020-11-04,3.7874757466874276,13.705361439967135,0.6952029000839993,0.5675020473230022,0.0,0.0,32.49618905296667,75.58698007810665,9.80490240311228,0
Sao Paulo,Brazil,2023-03-21,16.670960634443116,29.49147581315561,5.261419087139723,4.139088857995066,14.157919284884322,4.357443973195199,7.450773319977076,63.694209495621664,14.689577687553275,67
Berlin,Germany,2020-05-14,32.34201527833384,10.314007411218046,3.308728529883879,4.154396525207071,12.0876806193467,2.6913071516992457,12.668438028900034,64.5799278491868,0.7104927430085635,45
Paris,France,2016-03-31,30.690792329952632,50.18660168643102,4.708118325087151,8.035239680419423,15.192357679193107,2.768931663338708,12.87779236350949,83.73469240354662,17.181677028529894,73
Sydney,Australia,2023-08-08,9.03001373626637,4.153856250062338,2.2727568452674447,3.5308336473835578,12.164869745854997,0.2216769228202612,16.219921009817828,64.62891845051145,13.232447688628852,22
Paris,France,2021-06-17,14.8351945477315,37.61407528923571,3.1211353625455818,2.967451798872551,15.021771204421984,3.570198709196604,21.34296497247793,61.591957247520725,12.770288855579537,48
Sao Paulo,Brazil,2018-02-23,21.750157395820413,10.876164553908197,3.5764556455029357,2.2770135551162816,16.813679313715998,2.36987990603355,17.88333018068823,47.44532187830988,8.559805630389619,54
Beijing,China,2021-04-27,64.36095671732461,127.96965386088186,9.938023481101709,16.78595670428557,34.098750427803054,11.276393027208204,10.544931200572687,36.93298978808081,15.686572711823647,192
Delhi,India,2018-09-25,79.31037211731801,128.1662497540462,9.474247316359723,23.20164279684521,46.24548385949254,11.032006198821943,23.616610612470165,95.22376249734748,9.998431636941126,210
Paris,France,2023-08-20,9.847369564161536,32.26047049537114,0.0,1.1770744666120287,5.465784152405811,0.896095150994261,10.176964196226855,82.43715712460941,21.600203610086297,19
Beijing,China,2023-09-01,57.47965855132,77.51039474946525,8.00797598122118,17.707754686632516,32.90067098598153,7.747596159081146,14.107283482106938,38.1567273456382,14.17375663162441,155
Sao Paulo,Brazil,2017-07-16,35.07135106654634,80.09838978180684,5.924071220894001,13.499189290291588,16.03148900605954,3.984175844584562,18.51030690232703,70.05568853790388,18.98180411463482,107
Paris,France,2018-10-07,29.186593615939834,35.33630792334108,5.030000572719151,5.670589148498571,21.713874219089288,3.515615350393491,35.905820726178504,73.57862580118557,9.315022552787708,76
New York,USA,2015-01-11,11.895460613269602,24.683166923752374,1.7771564962177169,2.21237718386259,6.137474358729472,1.7785770297191499,-1.28734094414812,69.16336229577398,5.101393876415966,34
Beijing,China,2019-09-13,37.56327826444645,51.0610750213211,4.3945524968877105,10.08195808473902,30.813036550106272,5.224120324104796,21.777501062680315,68.00962773012657,10.655325931079243,115
Paris,France,2019-09-27,14.823531182003777,45.70927548279212,4.407196643637885,1.8346826117546287,6.303885636454482,2.320189657622994,10.354622050898087,70.1193110691173,6.358638987966935,52
Berlin,Germany,2015-07-05,49.55274297171798,67.52574030632213,6.476986263319732,13.11180084871462,19.544210047767027,4.633782755458036,20.781430629696473,77.23272248995889,10.695301993267089,109
Sao Paulo,Brazil,2016-08-30,8.785877780245789,18.46027136405622,1.5243343956741697,7.145084353579616,0.8560482304040082,2.1055892418358746,34.8911310832829,105.42899490845592,7.978012884080194,32
Cairo,Egypt,2016-09-18,56.44880178599324,82.3548173155329,6.601154798760694,14.271950779000091,16.67101565912126,7.382069490062632,21.26177903661967,55.550502064434696,20.23431097859779,134
Berlin,Germany,2016-12-19,7.584620054674847,34.31553302204734,0.36793869515014355,1.2997694341269226,4.211898306276601,2.040734482129549,22.078025073533134,34.147493056954744,7.339157184364052,24
Sao Paulo,Brazil,2018-06-16,24.013894773884775,40.858436586298296,3.4682057558879724,2.547976491903196,16.455763950243426,3.302568845996624,33.84532047593906,68.88396654581344,15.50661478867881,61
Paris,France,2016-09-29,33.93112878101374,46.022506360177786,3.3020847535570965,11.344869440893763,17.15614848911957,3.9737444210044135,7.236955834616641,34.233847650729246,11.463577410709267,68
Berlin,Germany,2018-09-02,16.52938717495842,30.8098269961206,4.0386269280435965,6.290804949100598,5.235965960989048,2.3384911728570565,11.950335191474391,52.24600167182878,7.931921671851786,49
Cairo,Egypt,2019-11-22,35.72432314013302,61.7234531848181,4.68939236315269,4.641102619995464,29.211888098006654,6.338769654216672,16.23699275075004,60.37638099481197,4.141728263412191,105
Paris,France,2016-05-17,51.486443473865556,64.56693728246525,6.273530644185344,10.850573557867847,15.653098244496277,4.838176631036343,21.31927966771957,50.909045625131114,8.90673361282482,105
Paris,France,2016-03-31,20.395607510672694,31.72258490497483,1.5393949336033992,3.7659677017441275,5.261662937200123,3.5778155496862003,-1.0564694184032462,83.0718068663385,16.931746986314216,52
Delhi,India,2015-11-10,62.98431456086351,110.38689438032709,9.43581583871118,16.978803560142172,35.93912642476703,11.030195198863352,26.64927162301741,41.508717712438,2.0120041520228398,190
London,UK,2023-12-20,18.93271610324781,34.96199187363317,1.964683287432341,6.022999150723723,17.74061616024092,3.3155010224442627,19.519114926692275,56.336990578934106,8.216634329100645,50
New York,USA,2017-12-24,30.863432770243485,51.45222708999982,4.3011979018810855,7.496431614376936,11.510137808463597,4.572974503617668,19.389960281446164,70.0048093887314,7.331998467804166,85
Sydney,Australia,2021-12-27,22.01613109394078,56.72040284017893,1.5523634901717387,7.469540129113783,15.101722730106495,2.504442932059118,24.243939378610126,85.59037339520317,0.0,66
Sydney,Australia,2015-06-06,5.5336458983496115,17.34335196476792,3.879166364900945,3.336435933215892,4.30448014236411,2.052062271015318,40.67906338163552,23.36635505587948,4.743450441803278,45
Sao Paulo,Brazil,2018-04-09,58.888511717688665,73.36568775709715,4.960947297473358,16.59168700361832,31.177769566996787,6.878946987762233,11.875976510625799,59.019413183239266,9.198199594775847,124
Berlin,Germany,2023-11-29,28.855007190656682,41.19417041137403,1.622623923015242,8.152992900039076,12.052528560052622,3.3870657958589163,34.66540859278603,37.76839500972898,9.820872106467686,54
New York,USA,2015-07-20,5.760702873172722,23.867099776049198,4.211556551584424,0.0,6.67087755580212,2.3405429350747737,21.23078201656181,57.73743894968519,3.503918182770879,34
Paris,France,2024-07-18,20.616180114920372,14.700782950214467,4.244592220513731,8.016771639684086,12.40664390740432,3.2790746882057027,30.743180127155615,64.48679313556165,14.520087773806573,61
Beijing,China,2019-08-25,62.959918692869735,87.80785725932684,7.244051943605875,11.559877822575938,29.347823417206836,6.218045082505549,13.617172734715059,43.69248743367758,4.668825340503875,141
Paris,France,2019-03-29,53.85669530994202,90.0036750214426,4.677104980444437,11.942507499821785,18.42596949918362,5.2043051228029364,10.818730165834252,84.79168012883123,8.0188516094912,118
Cairo,Egypt,2018-06-29,63.82060444794259,114.23638752104789,6.120555776860277,17.7184664795736,34.985763481602916,6.626621161972966,30.071333364731597,66.72289926052457,8.86261870023296,152
Sydney,Australia,2017-04-23,0.0,23.49812095785926,0.2506828189574826,2.0642600030629183,0.0,0.0,30.81984809249942,33.008475768969355,7.923931160473643,5
Sao Paulo,Brazil,2020-08-28,32.95686300920026,46.80906714983844,4.445819781095923,9.485711511635623,19.13855018183732,3.064196191332173,17.158449020712027,83.89525723753876,14.473235937869362,81
Sydney,Australia,2021-06-28,1.7573995017610082,0.0,0.04693490206036963,3.795534033491954,0.0,0.0,27.640297815728594,29.14396969580708,6.836224850574805,0
Delhi,India,2023-07-31,83.628570761553,127.84030012789027,11.594185710315037,22.543092167073127,44.467273585181616,10.510877720729964,23.700611152689554,57.52534639800487,12.289028049628923,217
New York,USA,2017-10-19,13.087155128102294,11.10042207447986,1.714992389993764,1.8779982727423103,2.5438141993520267,2.008661147855388,22.127397758576603,75.65747469897146,7.844372152124505,35
Delhi,India,2024-01-25,87.55398786136833,131.64773807831594,9.774346317197859,21.49872696454238,43.85656118421865,10.607178466907943,-0.8647765837108459,63.2097924794696,21.06265519698621,212
Sao Paulo,Brazil,2019-06-08,23.959614510723394,45.13348559711398,3.7623782104665717,9.28547033083283,8.76852737636445,4.181380252574993,25.904220612514635,57.15706926118908,11.69343658960845,69
New York,USA,2017-12-22,36.36157690014225,36.569806879262714,4.820158186755484,7.870622789934963,16.29149639206206,4.073196991001694,18.4975701120174,83.8341499421413,9.58141020075394,80
Sydney,Australia,2020-02-25,0.0,1.786947168104756,1.2292147842970504,1.2061893698976671,0.0,2.4851899166788916,22.647753109779796,85.50781475998029,9.241427832113855,0
New York,USA,2024-10-22,30.597342522592026,51.78194711754256,4.357368305378225,8.344394000145956,11.939653075223566,2.728253958043939,23.326075103241976,78.66256144682139,8.886396496116966,66
Sao Paulo,Brazil,2016-08-13,51.6630837274309,57.4367908092658,4.713079296203721,10.819249882189329,23.430450672756788,5.02543298623295,33.52202678867144,68.48133723036902,10.197235241203698,111
Sydney,Australia,2023-05-22,0.0,2.8100925028180628,0.0,2.0252748192881436,0.0,3.2430929695947333,43.079162506161104,56.371018615049664,9.468314987343426,0
Delhi,India,2021-04-25,100.1158630495902,121.01970942563983,9.663624534645315,21.65593038889124,48.13095033269546,11.946873590507598,30.6977145498385,36.006049432693835,0.0,229
New York,USA,2017-01-18,25.859018635173825,24.81512135611362,3.8950637459593818,9.086351376437355,14.51177147151489,3.2921516138175106,18.406377678540935,52.588344751984344,3.259764440299165,75
London,UK,2019-03-08,17.806399525069075,26.016785413765,2.0680598059668203,1.8097030362932414,6.873987351457332,0.0,21.7847666388539,88.57715415627135,2.629339339789471,38
Sao Paulo,Brazil,2017-10-09,26.44553389355065,49.72842634427484,2.6517753836998508,4.8154993414682075,4.524307430335668,3.2034381293081067,40.42076040143744,65.54716923929352,9.888605104081433,62
Berlin,Germany,2022-12-21,21.544539980256992,24.269856277398702,3.5232799156777057,5.851523046223509,10.87045300773463,1.7246339727217501,33.03507931934759,73.2940549066622,7.23539581316349,54
Sydney,Australia,2017-01-21,21.512145808073964,28.17996507488963,2.240296882519713,2.4578628938238176,13.886169521672823,1.1688551216616498,7.715561687342374,18.488239818429335,9.569651536045535,60
Cairo,Egypt,2018-11-02,44.36651893406818,58.57422305329423,4.57776624656336,12.428739727093149,20.79779227316605,6.0663583215361445,11.147513138757775,63.62125485542165,16.516390186580317,115
Sao Paulo,Brazil,2024-04-25,36.737930908917605,60.77198970355927,4.609334825469787,9.715760369389457,18.097555791405988,4.68566479411461,22.120933530741752,40.132826008360986,4.920605865050108,97
Beijing,China,2020-08-25,35.19864447748145,52.627173077795206,5.559462506804129,9.014424969016233,23.654457856924388,5.4347137487525625,0.31495786561946204,73.09951168443379,14.05399322795855,108
Cairo,Egypt,2021-07-19,38.10095771447496,45.43501762590801,4.597670376748336,6.471003186090069,10.827574189861693,4.117182810387031,18.76271053725164,52.04640612770792,4.079847208887203,90
Beijing,China,2018-01-12,56.54647376290367,82.35106969877462,7.0825010305992135,12.459769599091535,32.28687165886464,5.7238266634452195,24.875602970867185,83.63782185919924,12.404540463744476,138
Berlin,Germany,2017-06-08,12.558514766685105,33.16087651046256,0.4770250747383271,1.859751479240713,6.009768938033115,3.1376537575119983,23.79767636040896,40.639084829795095,8.448461473075481,38
Tokyo,Japan,2022-07-04,4.851055038832325,22.38889558556779,0.0,5.317561711468747,7.512918760738492,2.140861670603698,15.370604879747418,57.001185618417814,2.83424092737644,21
New York,USA,2022-10-16,16.068274238215757,33.36063061781396,0.5928431831975485,2.6689881260294688,6.1948031190699115,0.30421079780751503,25.913492417584003,45.52019336514782,9.02304824411488,34
Berlin,Germany,2018-12-26,8.45330747140163,18.529550145194452,1.3343904214319777,2.356284235442669,3.286153513278629,1.8695246707829556,36.536172684922846,62.79774465678255,14.980591074555644,31
Tokyo,Japan,2015-12-21,0.7888071964688474,0.0,0.0,0.0,4.7675973376542915,0.9500158286696456,22.430047220543997,29.345988802201383,9.018596743060316,0
Sydney,Australia,2015-11-11,16.47768114789299,4.96206416519254,1.0596821519801285,3.771844471702567,9.94516363806876,0.0,18.378760245201416,62.86097539757905,14.248059942581065,39
Beijing,China,2017-02-06,70.91285659404403,94.00059493298066,6.591997862876692,16.213894485877198,38.00652730083424,9.893454527524431,27.10549102297785,68.58681645603468,11.898198241929828,170
Sao Paulo,Brazil,2021-11-16,24.549698532231904,54.49069525826331,2.207441994208124,9.529557581419704,11.311887382031768,4.475432109095079,5.931849905024617,71.71808402329299,6.31614932026189,63
Delhi,India,2018-02-03,63.89267021205473,104.29471788595968,7.005058561406504,12.701968079083198,31.03262094266018,7.76256467122282,25.483196275544987,78.99189142728977,9.70292409363753,157
Berlin,Germany,2019-02-18,41.12117372267646,56.535734939931004,3.388432640897172,9.474680959367664,18.654452218355456,5.96030479628147,24.62483624066854,36.41261756734765,10.861271932055187,100
Delhi,India,2023-11-01,95.64015679693917,140.8750396741406,11.760846654311479,22.12017198923033,45.5532480216938,12.249504900706158,6.6722260252035035,53.01121345566088,6.1371562562187965,220
New York,USA,2018-04-14,30.55111087825394,30.63025713278926,0.6596956325305623,5.27555850995106,15.853894928069627,3.58762990294988,24.28186247810576,54.4001339625104,3.6048463189010684,61
Delhi,India,2016-12-15,81.82859094982688,150.84096733380457,11.320507208354517,20.338703394892097,40.554459010445484,10.657055793386412,17.6049807797825,82.3366755105991,10.932080848720231,215
Sydney,Australia,2024-03-31,12.652203425778914,5.293083315202226,1.1688396759688968,0.0,3.052462510978094,0.7111099911431953,1.1035070790384722,100.3055022092128,16.453222304612737,8
Beijing,China,2017-05-10,49.688651297720725,86.27561613803552,6.986697699414397,14.51133789712646,28.36630958477636,7.4062409893059264,34.473056993918064,71.36206410257293,4.751722505450294,138
London,UK,2015-06-25,48.20307281744144,91.52056734512085,3.8765059667604023,10.48576402630055,11.671605187244051,5.5531491563792095,14.517997018332274,98.46891589649906,6.12692514990709,100
Sao Paulo,Brazil,2017-11-17,9.243681296487402,0.0,2.20109945450731,0.0,5.913830324732636,0.0,16.797021954633582,92.86756311609068,11.803239457178975,29
London,UK,2016-05-22,13.443982555304581,20.580168720444465,2.1726303458434058,0.6662832734383475,9.170269095389322,0.0,13.701154476361896,50.23452315096911,13.166634130356192,34
New York,USA,2022-09-04,12.972184730718567,20.15006874182985,2.698680009547407,4.841865316270887,7.683503561457014,2.0191662104880206,26.96167997159289,49.646148542615705,9.559543779854634,50
New York,USA,2024-03-30,38.881586815580384,50.481572684253415,6.5335896647986065,10.142713877411794,21.72704988902952,4.968843621868886,17.401998592324876,91.97076224192682,14.010642293090598,115
London,UK,2023-06-15,26.918864721036773,39.488462634471304,1.410921340514573,6.8812383578344924,20.826812745542632,4.766946515748371,17.78486737047876,59.55399432563894,6.555572287122972,85
Delhi,India,2021-02-15,86.22939139740308,107.44113212589527,10.599647687837349,22.464869741909336,39.539598844146525,11.000700612120584,48.14654444472553,57.91314414026216,11.966535250026618,206
Berlin,Germany,2022-05-21,9.706255813010253,17.80271624982304,1.2948423402701381,0.1606093605822867,5.225447085301803,2.562195938717637,24.486357645145272,79.23974378143683,8.814940149936861,22
Sao Paulo,Brazil,2024-01-10,42.196339191082636,51.69089270312767,5.418521004798875,8.21660667311938,17.868478900460836,5.289328307292375,22.97244273380124,36.215350698457414,15.269928855914381,102
Cairo,Egypt,2015-10-16,51.27635782194559,66.82415203550825,6.705095420918569,12.80811257227768,27.852561828212092,6.486883338844434,-0.07456860745009664,52.233061233976834,8.471904444658435,137
Sao Paulo,Brazil,2020-07-25,36.10900162694475,76.18674673372566,3.038359449348243,12.522334995605249,18.902724116487583,5.809584872343557,20.79801484058733,82.79111072050938,8.063190177235944,99
Tokyo,Japan,2020-04-25,9.902521436355316,3.0651935411785884,0.5715584736242106,3.1695038280895904,0.0,0.9454908976392573,14.101052435371091,57.35661288711256,10.361394826921444,7
Delhi,India,2021-03-25,57.70581478589783,105.91072892413138,8.586191188584795,15.27472084534553,31.772493834051573,7.4057574943635425,33.56583385827982,55.99294844411672,11.15921046067424,154
London,UK,2017-09-14,33.71314257577047,71.98789184496894,3.1695385902566233,12.659284262225597,17.3092976641921,4.457301252174719,1.0998982881705714,50.90410565244614,4.800967344865579,94
Beijing,China,2019-12-09,51.71344517105561,88.17791614472905,6.757603351400626,13.715353306802228,21.817922444617754,5.6692459103972705,37.98725018351312,45.29597930473507,18.28104126028648,131
Tokyo,Japan,2017-11-28,12.811439680717521,29.9036516022993,2.8718924219386563,2.978374879441825,4.847027785913845,1.544079551477787,23.379575282321184,77.8260737373951,10.021149294970758,32
Beijing,China,2022-04-12,75.39179866135471,104.61309612264785,8.711652856004779,13.762178349819866,23.077079452683748,8.788375729230168,19.051757687191277,49.70434650170516,11.217651020931722,168
Paris,France,2023-05-05,26.838901253169496,32.66110868258978,1.9030767149298327,7.280332477918579,9.731475700215192,3.1765366836723077,15.225892938071995,47.003462290051274,10.420841150928482,53
Cairo,Egypt,2023-07-05,50.399135176834164,69.31354246690258,4.163640216229602,11.134452232823223,27.175273868575264,5.702623920756894,17.53616597485452,79.72753011811875,6.440133863705386,120
New York,USA,2018-02-11,0.3968444023725284,0.0,0.0,0.0,2.566022588987135,0.14071143843218428,23.06981072686238,96.26815397030846,8.28560569221218,3
Delhi,India,2024-01-05,80.65393318700433,116.33640280113026,9.815092346582231,19.842482856956625,43.0379031901885,12.749075786700757,12.839565637241597,51.66749388769075,9.68438493444376,208
Tokyo,Japan,2016-05-27,21.717754059773927,43.440957939481166,0.12360792946479204,0.3261402596086551,8.216487311959405,3.647300187543709,4.343519683944038,-0.15264679387514235,12.855897031096044,51
Cairo,Egypt,2016-06-06,45.34895796600286,66.34460399279071,5.380256280365326,12.921070634947881,22.894738895267974,6.84406391897552,-8.54626662904391,42.86296269744402,4.369730195444749,127
London,UK,2015-02-04,18.109761207549308,39.17843779895767,0.7406632283399426,5.290982952661504,12.633345692846822,4.456647436561955,15.182340289065248,66.48917208705033,0.9806860371881747,52
Delhi,India,2023-12-22,55.4238718789085,76.74439706351929,7.578512689798423,10.053194222060503,27.67960855811501,8.268817840543853,24.197056083572658,65.53163011182097,10.04278040412175,128
Berlin,Germany,2015-05-07,6.77786467855174,0.0,0.5044832563830169,0.0,0.0,1.4350873992222355,16.52697711042157,89.0655095208509,9.60884670470741,0
Paris,France,2020-04-29,4.460337998658603,0.0,0.6986888135170435,0.05042173508016423,0.0,0.16429476537056906,41.96223142152799,69.85972917028919,9.712411234972684,0
Sydney,Australia,2017-07-06,25.853342326015554,39.29534230262794,2.0083748278408975,6.667696051579197,16.54177366566778,2.2639378478999754,34.24495821246948,58.16587951709748,5.561152442307296,62
Delhi,India,2016-08-15,90.16602882130866,144.9951488748611,11.158241367741464,22.780347712940195,47.77424081733717,11.740897057590008,0.04468219548261487,37.57512519811216,14.647049923954079,229
Beijing,China,2021-09-24,55.781343486142895,74.01425984742525,6.2202636787241525,10.556402720076107,28.79487712519387,6.701562419418954,10.334121090146848,58.63753149664094,11.81985315426369,146
Sao Paulo,Brazil,2023-04-03,49.24058290218394,96.79381043300522,8.073101561015072,12.6418145212466,29.212943818344126,6.642366750662386,21.85688580418739,90.18262026809101,13.028031163156566,142
New York,USA,2019-03-20,23.848453400226788,24.15943335075665,3.041531789459592,8.91321630972783,6.89132857364141,2.194910631823305,21.262677362340682,40.30690430305475,6.037382764423937,65
Paris,France,2023-11-18,9.971912979049254,15.458781537836316,2.803427916787309,1.5852604355380722,2.0085114620206497,1.4699750204661057,27.31955502509846,56.061563840062206,7.677094609421909,42
Tokyo,Japan,2021-09-27,7.6714628357017425,29.547056537750322,2.4334350314036444,3.2813830518085583,12.223698047185668,0.9225039010469616,31.27908993253569,63.08987331190502,8.317237050609133,41
Sydney,Australia,2018-03-22,11.063676170945293,29.60282896417717,0.3733208725289867,1.3749615217068039,9.94521156828992,0.8544650648161409,29.005330773315915,93.98871966017418,7.991024865291832,29
Sao Paulo,Brazil,2024-01-19,34.231538593300705,67.54733298067809,5.199423985986767,10.94607656432043,17.41771171185842,3.3389165844328277,25.032520647495048,18.731936950410912,8.413247538787326,100
Tokyo,Japan,2017-10-16,28.159488679365182,60.28342644789813,4.425109152581774,5.492203223348848,13.709253519405756,3.3526292974555645,4.178232366538728,41.19202167031294,7.196195465100699,68
Beijing,China,2020-04-04,35.43746734125822,50.30928155346959,2.7271060986884263,9.608425730554664,20.46349097876384,4.627034478864889,16.759318247910297,71.8288430350371,13.401101802383454,88
New York,USA,2020-10-28,19.476938747826196,38.166007655111805,4.145480650825479,4.70674188277654,20.191757356529727,2.4243690660146155,20.324070133401364,46.550288079873276,11.116354179601304,59
Paris,France,2024-04-28,0.0,0.0,0.2353383478922909,2.188894751017815,2.984024748458206,0.0,40.4206965292788,65.90559881241737,6.117504297534999,2
Paris,France,2024-09-05,24.480949112513464,28.731512830484363,3.1479166673420758,4.685055424759386,10.18255202923991,2.263720864244916,5.673287102603473,62.91672940430768,12.926497182581691,59
Tokyo,Japan,2024-07-12,26.09962626317617,36.243402100148685,2.2172745017830966,7.179327728862377,5.56992984063226,1.8493286174875199,10.357999285767553,81.6011211827862,14.713942570700379,55
Delhi,India,2016-06-04,90.959649326059,119.60717217588012,11.048595119860982,21.149651143233672,46.18752841553966,10.584775767447804,16.15057111589919,70.8181703712198,14.380845835956164,214
Cairo,Egypt,2023-11-13,39.29462164323812,48.81559366358347,2.4519389825070608,10.300919262827458,22.23562142501853,5.212066809086726,0.5043828224563285,52.98301139847051,0.0,99
Tokyo,Japan,2017-11-27,26.969727089409567,61.154036094598965,4.995869643684145,6.298819294927876,11.66886019492902,4.400370216386338,11.55675962816929,62.04969284316415,7.585862045965408,81
Sydney,Australia,2016-02-09,0.0,2.266842484945972,0.0,0.0,2.7834553563751414,1.1734422766324448,17.274552786381907,53.18802586180277,12.500715165569419,0
Sydney,Australia,2017-08-21,1.115765273738485,5.51885971822154,0.6802302084176292,0.0,0.0,0.0,20.99886954409213,69.61489159535968,17.483552037229906,0
Sao Paulo,Brazil,2021-05-29,23.512137508453932,50.49672018878747,3.546576938530305,9.035303022375947,14.154912012039345,2.092883381286729,6.668716452221934,28.96975501882142,13.310259173792366,65
Paris,France,2022-10-04,45.2468107069319,62.431053323232405,5.662838577534986,7.839967334692631,13.374336733024574,5.350079332417553,24.176807522394007,62.14888748681785,11.93685740316495,90
Cairo,Egypt,2020-06-11,58.01908429926781,90.34985584816955,6.9942203523403474,14.591605745125857,27.856250209699105,5.9888302679653815,27.5656467491314,32.11009862281477,15.269457761479416,129
Delhi,India,2016-11-16,67.02901643397367,89.9484604157384,8.753388983074428,16.332149548144184,26.420976167346673,8.62069963101848,14.220792231672894,77.62293441626738,10.006628443672037,164
Paris,France,2018-06-16,21.612155224923942,33.70667768572638,2.841361363898916,8.313404960485112,19.90950835122196,2.4948282482571242,30.768481446576804,16.60645164548596,4.029052994538553,66
Delhi,India,2016-04-06,61.637456552796394,86.76411610212419,8.962998912137799,16.67186460454428,35.71762159042044,9.240472686121514,22.656169931725334,73.15526352300748,9.652338568788654,171
Paris,France,2020-03-09,12.889070904103981,5.508878672188731,0.014403701237574174,1.544164248391204,0.14875632281394813,0.5325696180105679,23.440539215634665,66.96683478492254,5.510849667871853,19
Cairo,Egypt,2016-04-25,47.37166502385122,67.96400117733941,7.325065039348542,12.860256347483055,25.577172274239757,3.862131449544198,27.638603516334225,58.937863966061784,7.245090982308753,105
London,UK,2015-10-22,30.72605767305742,44.008315910042114,2.37152619865794,7.984917827185241,10.449649831696144,3.466683118964286,16.966499325228657,55.62267496528749,13.831214875202548,65
Paris,France,2019-06-27,18.925975371384666,0.0,0.552332316745143,3.0404237798834823,6.93725666574124,1.049524279428295,19.426092969984577,68.21100170655234,8.844652612711599,23
Sao Paulo,Brazil,2015-05-02,52.59674557115802,81.32824351005634,5.083843276629584,11.941223151188595,22.998136205117188,5.044398624310535,23.60164183945767,49.24708484440367,13.277019149251185,121
Berlin,Germany,2020-06-14,13.395203064209106,0.0,0.8193023372004362,2.7837186207761353,0.11743827919954919,1.4524686434329506,7.708164021995838,89.04235398365121,10.070746324828791,12
Delhi,India,2020-03-05,71.30409113786283,117.28919269392719,8.515544708149562,16.701284621154443,35.51385360966505,7.9230378872300316,38.205439079418156,48.67210817570553,14.158083930902018,182
Sydney,Australia,2017-10-15,9.47732974759016,21.540452907872705,2.5840027793107483,3.223477329827387,11.97245178340411,2.8215153927818637,29.189148546583294,50.80686455454006,4.600787761092565,36
Paris,France,2017-06-02,15.381204703333603,27.057867135323555,0.0,3.5837735967764996,7.832356901292738,1.5224557436844486,32.91273839015879,68.43560148501741,16.550959540404484,36
Delhi,India,2019-09-05,81.88738746253463,132.1506639452752,10.961693449272662,17.115716813142534,37.585295689830474,9.304835294550204,24.892545350763278,73.72707110029066,5.805536629871319,193
Delhi,India,2022-06-19,70.70036333921934,135.61945005801888,9.587625759323307,20.311727879689,39.16140114404776,11.246027575013416,-8.375064413973789,59.66779315348182,9.47090621251151,202
Beijing,China,2022-07-06,63.031132728178164,72.72670541144228,7.571796177235662,14.312505577412168,32.246077010142066,6.132810915222495,12.670311008762411,81.92139814954797,12.126606541650553,136
Beijing,China,2016-12-29,38.50347492768365,65.6638265384806,5.987764221546589,8.94153869361409,8.942976040732237,5.673223185737034,7.796793100560242,19.653224037551773,0.0,103
Cairo,Egypt,2019-03-01,58.243087252024836,84.14343619287747,8.589024362962762,15.674649366046145,35.26520017088767,5.807264527833004,19.654493760460365,27.665732501039713,8.853088340722664,144
New York,USA,2024-07-06,19.933068186315353,25.65563881141898,2.7234071382799154,5.606880266277789,17.01971470953257,1.7847033447138756,10.58977299333621,64.92167230632818,5.988599864302283,42
Sydney,Australia,2016-05-28,28.18390980527384,38.7442363212601,3.228684278848882,8.836834846943283,14.16901206707406,3.058333179869618,36.65351917623531,42.876603186764996,10.177830370164967,74
Sao Paulo,Brazil,2018-04-19,31.443324447914634,64.20260501405924,3.894892324519551,11.545565561668006,15.949395952324096,5.642769031848861,31.058330662947128,77.2287305126561,11.256583241190512,99
